State,County,CountyID,Population Change Abs,Pop Change (%),Attribute,Value
VA,Fredericksburg,FredericksburgVA,4858,20.09264621,2011,25752
VA,Fredericksburg,FredericksburgVA,4858,20.09264621,2012,27179
VA,Fredericksburg,FredericksburgVA,4858,20.09264621,2013,27818
VA,Fredericksburg,FredericksburgVA,4858,20.09264621,2014,28256
VA,Fredericksburg,FredericksburgVA,4858,20.09264621,2015,28043
VA,Fredericksburg,FredericksburgVA,4858,20.09264621,2016,28360
VA,Fredericksburg,FredericksburgVA,4858,20.09264621,2017,28498
VA,Fredericksburg,FredericksburgVA,4858,20.09264621,2018,29171
VA,Fredericksburg,FredericksburgVA,4858,20.09264621,2019,29036
VA,FallsChurch,FallsChurchVA,2373,19.38092127,2010,12399
VA,FallsChurch,FallsChurchVA,2373,19.38092127,2011,12660
VA,FallsChurch,FallsChurchVA,2373,19.38092127,2012,13087
VA,FallsChurch,FallsChurchVA,2373,19.38092127,2013,13360
VA,FallsChurch,FallsChurchVA,2373,19.38092127,2014,13416
VA,FallsChurch,FallsChurchVA,2373,19.38092127,2015,13728
VA,FallsChurch,FallsChurchVA,2373,19.38092127,2016,13582
VA,FallsChurch,FallsChurchVA,2373,19.38092127,2017,14245
VA,FallsChurch,FallsChurchVA,2373,19.38092127,2018,14467
VA,FallsChurch,FallsChurchVA,2373,19.38092127,2019,14617
WA,Franklin,FranklinWA,17062,21.82958035,2010,79077
WA,Franklin,FranklinWA,17062,21.82958035,2011,83051
WA,Franklin,FranklinWA,17062,21.82958035,2012,85698
WA,Franklin,FranklinWA,17062,21.82958035,2013,86448
WA,Franklin,FranklinWA,17062,21.82958035,2014,87665
WA,Franklin,FranklinWA,17062,21.82958035,2015,88727
WA,Franklin,FranklinWA,17062,21.82958035,2016,90199
WA,Franklin,FranklinWA,17062,21.82958035,2017,91896
WA,Franklin,FranklinWA,17062,21.82958035,2018,94003
WA,Franklin,FranklinWA,17062,21.82958035,2019,95222
WA,Kittitas,KittitasWA,7025,17.17184063,2010,40990
WA,Kittitas,KittitasWA,7025,17.17184063,2011,41554
WA,Kittitas,KittitasWA,7025,17.17184063,2012,41624
WA,Kittitas,KittitasWA,7025,17.17184063,2013,41828
WA,Kittitas,KittitasWA,7025,17.17184063,2014,42596
WA,Kittitas,KittitasWA,7025,17.17184063,2015,43095
WA,Kittitas,KittitasWA,7025,17.17184063,2016,44922
WA,Kittitas,KittitasWA,7025,17.17184063,2017,46176
WA,Kittitas,KittitasWA,7025,17.17184063,2018,47358
WA,Kittitas,KittitasWA,7025,17.17184063,2019,47935
WA,Benton,BentonWA,29222,16.68227073,2010,176465
WA,Benton,BentonWA,29222,16.68227073,2011,180436
WA,Benton,BentonWA,29222,16.68227073,2012,182373
WA,Benton,BentonWA,29222,16.68227073,2013,184318
WA,Benton,BentonWA,29222,16.68227073,2014,186489
WA,Benton,BentonWA,29222,16.68227073,2015,190218
WA,Benton,BentonWA,29222,16.68227073,2016,193494
WA,Benton,BentonWA,29222,16.68227073,2017,198200
WA,Benton,BentonWA,29222,16.68227073,2018,201286
WA,Benton,BentonWA,29222,16.68227073,2019,204390
WA,King,KingWA,321495,16.64667136,2010,1938351
WA,King,KingWA,321495,16.64667136,2011,1974200
WA,King,KingWA,321495,16.64667136,2012,2011197
WA,King,KingWA,321495,16.64667136,2013,2047223
WA,King,KingWA,321495,16.64667136,2014,2085225
WA,King,KingWA,321495,16.64667136,2015,2126178
WA,King,KingWA,321495,16.64667136,2016,2166350
WA,King,KingWA,321495,16.64667136,2017,2203836
WA,King,KingWA,321495,16.64667136,2018,2228364
WA,King,KingWA,321495,16.64667136,2019,2252782
WA,Snohomish,SnohomishWA,108784,15.25082749,2010,715500
WA,Snohomish,SnohomishWA,108784,15.25082749,2011,722068
WA,Snohomish,SnohomishWA,108784,15.25082749,2012,732097
WA,Snohomish,SnohomishWA,108784,15.25082749,2013,744112
WA,Snohomish,SnohomishWA,108784,15.25082749,2014,757239
WA,Snohomish,SnohomishWA,108784,15.25082749,2015,769698
WA,Snohomish,SnohomishWA,108784,15.25082749,2016,787110
WA,Snohomish,SnohomishWA,108784,15.25082749,2017,802089
WA,Snohomish,SnohomishWA,108784,15.25082749,2018,813059
WA,Snohomish,SnohomishWA,108784,15.25082749,2019,822083
WV,Berkeley,BerkeleyWV,14983,14.38073483,2010,104621
WV,Berkeley,BerkeleyWV,14983,14.38073483,2011,105743
WV,Berkeley,BerkeleyWV,14983,14.38073483,2012,106965
WV,Berkeley,BerkeleyWV,14983,14.38073483,2013,108495
WV,Berkeley,BerkeleyWV,14983,14.38073483,2014,110191
WV,Berkeley,BerkeleyWV,14983,14.38073483,2015,111678
WV,Berkeley,BerkeleyWV,14983,14.38073483,2016,113489
WV,Berkeley,BerkeleyWV,14983,14.38073483,2017,115073
WV,Berkeley,BerkeleyWV,14983,14.38073483,2018,117236
WV,Berkeley,BerkeleyWV,14983,14.38073483,2019,119171
WV,Monongalia,MonongaliaWV,9428,9.802046078,2010,96754
WV,Monongalia,MonongaliaWV,9428,9.802046078,2011,99018
WV,Monongalia,MonongaliaWV,9428,9.802046078,2012,100915
WV,Monongalia,MonongaliaWV,9428,9.802046078,2013,102266
WV,Monongalia,MonongaliaWV,9428,9.802046078,2014,103480
WV,Monongalia,MonongaliaWV,9428,9.802046078,2015,104681
WV,Monongalia,MonongaliaWV,9428,9.802046078,2016,105643
WV,Monongalia,MonongaliaWV,9428,9.802046078,2017,105782
WV,Monongalia,MonongaliaWV,9428,9.802046078,2018,105651
WV,Monongalia,MonongaliaWV,9428,9.802046078,2019,105612
WV,Jefferson,JeffersonWV,3656,6.834922415,2010,53609
WV,Jefferson,JeffersonWV,3656,6.834922415,2011,54458
WV,Jefferson,JeffersonWV,3656,6.834922415,2012,54699
WV,Jefferson,JeffersonWV,3656,6.834922415,2013,55001
WV,Jefferson,JeffersonWV,3656,6.834922415,2014,55625
WV,Jefferson,JeffersonWV,3656,6.834922415,2015,56070
WV,Jefferson,JeffersonWV,3656,6.834922415,2016,55979
WV,Jefferson,JeffersonWV,3656,6.834922415,2017,56444
WV,Jefferson,JeffersonWV,3656,6.834922415,2018,56890
WV,Jefferson,JeffersonWV,3656,6.834922415,2019,57146
WV,Doddridge,DoddridgeWV,247,3.011827826,2010,8198
WV,Doddridge,DoddridgeWV,247,3.011827826,2011,8252
WV,Doddridge,DoddridgeWV,247,3.011827826,2012,8296
WV,Doddridge,DoddridgeWV,247,3.011827826,2013,8549
WV,Doddridge,DoddridgeWV,247,3.011827826,2014,8471
WV,Doddridge,DoddridgeWV,247,3.011827826,2015,8703
WV,Doddridge,DoddridgeWV,247,3.011827826,2016,8576
WV,Doddridge,DoddridgeWV,247,3.011827826,2017,8518
WV,Doddridge,DoddridgeWV,247,3.011827826,2018,8556
WV,Doddridge,DoddridgeWV,247,3.011827826,2019,8448
WV,Morgan,MorganWV,343,1.955418733,2010,17491
WV,Morgan,MorganWV,343,1.955418733,2011,17464
WV,Morgan,MorganWV,343,1.955418733,2012,17427
WV,Morgan,MorganWV,343,1.955418733,2013,17445
WV,Morgan,MorganWV,343,1.955418733,2014,17516
WV,Morgan,MorganWV,343,1.955418733,2015,17490
WV,Morgan,MorganWV,343,1.955418733,2016,17626
WV,Morgan,MorganWV,343,1.955418733,2017,17716
WV,Morgan,MorganWV,343,1.955418733,2018,17830
WV,Morgan,MorganWV,343,1.955418733,2019,17884
WI,Dane,DaneWI,58614,12.00907226,2010,489218
WI,Dane,DaneWI,58614,12.00907226,2011,496009
WI,Dane,DaneWI,58614,12.00907226,2012,502902
WI,Dane,DaneWI,58614,12.00907226,2013,509762
WI,Dane,DaneWI,58614,12.00907226,2014,516282
WI,Dane,DaneWI,58614,12.00907226,2015,523000
WI,Dane,DaneWI,58614,12.00907226,2016,531296
WI,Dane,DaneWI,58614,12.00907226,2017,537453
WI,Dane,DaneWI,58614,12.00907226,2018,541948
WI,Dane,DaneWI,58614,12.00907226,2019,546695
WI,Menominee,MenomineeWI,324,7.655954631,2010,4269
WI,Menominee,MenomineeWI,324,7.655954631,2011,4372
WI,Menominee,MenomineeWI,324,7.655954631,2012,4363
WI,Menominee,MenomineeWI,324,7.655954631,2013,4383
WI,Menominee,MenomineeWI,324,7.655954631,2014,4507
WI,Menominee,MenomineeWI,324,7.655954631,2015,4509
WI,Menominee,MenomineeWI,324,7.655954631,2016,4527
WI,Menominee,MenomineeWI,324,7.655954631,2017,4599
WI,Menominee,MenomineeWI,324,7.655954631,2018,4595
WI,Menominee,MenomineeWI,324,7.655954631,2019,4556
WI,StCroix,StCroixWI,6350,7.529316907,2010,84397
WI,StCroix,StCroixWI,6350,7.529316907,2011,84771
WI,StCroix,StCroixWI,6350,7.529316907,2012,85035
WI,StCroix,StCroixWI,6350,7.529316907,2013,85643
WI,StCroix,StCroixWI,6350,7.529316907,2014,86530
WI,StCroix,StCroixWI,6350,7.529316907,2015,87129
WI,StCroix,StCroixWI,6350,7.529316907,2016,87598
WI,StCroix,StCroixWI,6350,7.529316907,2017,88560
WI,StCroix,StCroixWI,6350,7.529316907,2018,89688
WI,StCroix,StCroixWI,6350,7.529316907,2019,90687
WI,Brown,BrownWI,16539,6.668870941,2010,248476
WI,Brown,BrownWI,16539,6.668870941,2011,250481
WI,Brown,BrownWI,16539,6.668870941,2012,252682
WI,Brown,BrownWI,16539,6.668870941,2013,254211
WI,Brown,BrownWI,16539,6.668870941,2014,256202
WI,Brown,BrownWI,16539,6.668870941,2015,257856
WI,Brown,BrownWI,16539,6.668870941,2016,259514
WI,Brown,BrownWI,16539,6.668870941,2017,261762
WI,Brown,BrownWI,16539,6.668870941,2018,263165
WI,Brown,BrownWI,16539,6.668870941,2019,264542
WI,Outagamie,OutagamieWI,11199,6.338362972,2010,176908
WI,Outagamie,OutagamieWI,11199,6.338362972,2011,177926
WI,Outagamie,OutagamieWI,11199,6.338362972,2012,179003
WI,Outagamie,OutagamieWI,11199,6.338362972,2013,180330
WI,Outagamie,OutagamieWI,11199,6.338362972,2014,182148
WI,Outagamie,OutagamieWI,11199,6.338362972,2015,183328
WI,Outagamie,OutagamieWI,11199,6.338362972,2016,184593
WI,Outagamie,OutagamieWI,11199,6.338362972,2017,185816
WI,Outagamie,OutagamieWI,11199,6.338362972,2018,186879
WI,Outagamie,OutagamieWI,11199,6.338362972,2019,187885
WY,Teton,TetonWY,2166,10.16996901,2010,21296
WY,Teton,TetonWY,2166,10.16996901,2011,21414
WY,Teton,TetonWY,2166,10.16996901,2012,21624
WY,Teton,TetonWY,2166,10.16996901,2013,22315
WY,Teton,TetonWY,2166,10.16996901,2014,22773
WY,Teton,TetonWY,2166,10.16996901,2015,23047
WY,Teton,TetonWY,2166,10.16996901,2016,23234
WY,Teton,TetonWY,2166,10.16996901,2017,23384
WY,Teton,TetonWY,2166,10.16996901,2018,23269
WY,Teton,TetonWY,2166,10.16996901,2019,23464
WY,Lincoln,LincolnWY,1724,9.521705512,2010,18099
WY,Lincoln,LincolnWY,1724,9.521705512,2011,18013
WY,Lincoln,LincolnWY,1724,9.521705512,2012,17944
WY,Lincoln,LincolnWY,1724,9.521705512,2013,18320
WY,Lincoln,LincolnWY,1724,9.521705512,2014,18567
WY,Lincoln,LincolnWY,1724,9.521705512,2015,18747
WY,Lincoln,LincolnWY,1724,9.521705512,2016,19072
WY,Lincoln,LincolnWY,1724,9.521705512,2017,19278
WY,Lincoln,LincolnWY,1724,9.521705512,2018,19445
WY,Lincoln,LincolnWY,1724,9.521705512,2019,19830
WY,Laramie,LaramieWY,7615,8.28753333,2010,92236
WY,Laramie,LaramieWY,7615,8.28753333,2011,92576
WY,Laramie,LaramieWY,7615,8.28753333,2012,94697
WY,Laramie,LaramieWY,7615,8.28753333,2013,95707
WY,Laramie,LaramieWY,7615,8.28753333,2014,96036
WY,Laramie,LaramieWY,7615,8.28753333,2015,96969
WY,Laramie,LaramieWY,7615,8.28753333,2016,97887
WY,Laramie,LaramieWY,7615,8.28753333,2017,98377
WY,Laramie,LaramieWY,7615,8.28753333,2018,98865
WY,Laramie,LaramieWY,7615,8.28753333,2019,99500
WY,Crook,CrookWY,504,7.118644068,2010,7118
WY,Crook,CrookWY,504,7.118644068,2011,7118
WY,Crook,CrookWY,504,7.118644068,2012,7139
WY,Crook,CrookWY,504,7.118644068,2013,7149
WY,Crook,CrookWY,504,7.118644068,2014,7234
WY,Crook,CrookWY,504,7.118644068,2015,7435
WY,Crook,CrookWY,504,7.118644068,2016,7499
WY,Crook,CrookWY,504,7.118644068,2017,7397
WY,Crook,CrookWY,504,7.118644068,2018,7445
WY,Crook,CrookWY,504,7.118644068,2019,7584
WY,Albany,AlbanyWY,2581,7.110388716,2010,36469
WY,Albany,AlbanyWY,2581,7.110388716,2011,36851
WY,Albany,AlbanyWY,2581,7.110388716,2012,37359
WY,Albany,AlbanyWY,2581,7.110388716,2013,37556
WY,Albany,AlbanyWY,2581,7.110388716,2014,37620
WY,Albany,AlbanyWY,2581,7.110388716,2015,37960
WY,Albany,AlbanyWY,2581,7.110388716,2016,37923
WY,Albany,AlbanyWY,2581,7.110388716,2017,38459
WY,Albany,AlbanyWY,2581,7.110388716,2018,38728
WY,Albany,AlbanyWY,2581,7.110388716,2019,38880
